车型加价提车ID,车型加价编号,车品牌,父ID,车型加价名称,车型加价费用,层级
893,,域虎,87
894,,江铃,87
895,,骐铃,87
896,,宝威,87
897,,骐铃T7,87
898,,骐铃T3,87
899,,骐铃T5,87
900,,XK,88
901,,TFL,88
902,,XJ,88
903,,XF,88
904,,X-TVPE,88
905,,F-ＰＡＣＥ,88
906,,F-TYPE,88
907,,S-TVPE,88
908,,C-X16,88
909,,c-x75,88
910,,E-TYPE,88
911,,XK,88
912,,X-TYPPE,88
913,,S-TYPE,88
914,,C-TYPE,88
915,,D-TYPE,88
916,,阁瑞斯 ,89
917,,大海狮,89
918,,海狮,89
919,,S50,89
920,,750,89
921,,X30L,89
922,,A7,89
923,,A9,89
924,,X30,89
925,,T22,89
926,,T30,89
927,,海星,89
928,,小海狮,89
929,,西部牛仔,89
930,,小金牛,89
931,,雷龙,89
932,,金杯,89
933,,S30,90
934,,S35,90
935,,大力神,90
936,,大力神K5,90
937,,金典,90
938,,雷龙,90
939,,蒂阿兹,90
940,,金威,91
941,,凯歌,91
942,,凯特,91
943,,大海狮,92
944,,金旅海狮,92
945,,艾菲,93
946,,九龙A4,93
947,,九龙A5,93
948,,考斯特,93
949,,X-BOW,94
950,,卡尔森C25,95
951,,卡尔森S级,95
952,,卡尔森GL级,95
953,,卡威K1,96
954,,凯威W1,96
955,,开瑞K50,97
956,,优胜2代,97
957,,优优2代,97
958,,优翼,97
959,,优派,97
960,,优胜,97
961,,优优,97
962,,优劲,97
963,,杰虎,97
964,,优雅,97
965,,凯佰赫,98
966,,ATS-L,99
967,,CT6,99
968,,XTS,99
969,,Xt5,99
970,,SLS赛威,99
971,,CTS,99
972,,凯雷德,100
973,,凯迪拉克,100
974,,帝威,100
975,,XLR,100
976,,SRX,100
977,,CTS,100
978,,SLS赛威 ,100
979,,CTS ,100
980,,SRX ,100
981,,ESCALADE,100
982,,ATS,100
983,,CT6,100
984,,XTS,100
985,,Ciel,100
986,,XT5,100
987,,Elmiraj,100
988,,ELR,100
989,,BLS,100
990,,Seville,100
991,,SLS,100
992,,STS,100
993,,rougham,100
994,,费雷特伍德,100
995,,凯翼,101
996,,X3,101
997,,C3,101
998,,C3R,101
999,,i-CX,101
1000,,X5,101
1001,,V3,101
1002,,康迪,102
1003,,Agera,103
1004,,On1e:,103
1005,,Regera,103
1006,,CCR,103
1007,,CCXR,103
1008,,大捷龙,104
1009,,300C,104
1010,,铂悦,104
1011,,PT 漫步者,105
1012,,300C,105
1013,,大捷龙,105
1014,,200,105
1015,,Pacifica,105
1016,,Town and Country,105
1017,,PT 漫步者,105
1018,,200C,105
1019,,SRT,105
1020,,RALLY FIGHTER,106
1021,,Reventon,107
1022,,Murcielago,107
1023,,Gallardo  ,107
1024,,Aventador,107
1025,,Urus,107
1026,,Asterion,107
1027,,Centerario,107
1028,,Egoista,107
1029,,Veneno,107
1030,,LM002,107
1031,,Estoque,107
1032,,Huracan,107
1033,,Sesto Elemento,107
1034,,Gallardo  ,107
1035,,蓝旗亚,108
1036,,朗世,109
1037,,幻影,110
1038,,古思特,110
1039,,魅影,110
1040,,曜影,110
1041,,Silver Shadow,110
1042,,CT,111
1043,,IS,111
1044,,ES,111
1045,,GS,111
1046,,LS,111
1047,,NX,111
1048,,GX,111
1049,,RX,111
1050,,LX,111
1051,,RC,111
1052,,RX,111
1053,,RC F,111
1054,,科雷嘉,112
1055,,科雷傲 ,112
1056,,威赛帝,112
1057,,梅甘娜,112
1058,,风朗,112
1059,,纬度,112
1060,,塔里斯曼,112
1061,,卡缤,112
1062,,Twingo,112
1063,,Twizy,112
1064,,ZOE,112
1065,,Clio,112
1066,,Eolab,112
1067,,Kwid,112
1068,,科雷嘉（海外）,112
1069,,Espace,112
1070,,Initiale,112
1071,,Alpine A110-50,112
1072,,拉古娜,112
1073,,DeZir,112
1074,,S1,113
1075,,力帆,114
1076,,力帆330,114
1077,,力帆620,114
1078,,力帆820,114
1079,,力帆X50,114
1080,,力帆X60,114
1081,,力帆T11,114
1082,,力帆X70,114
1083,,力帆320,114
1084,,力帆530,114
1085,,力帆630,114
1086,,力帆720,114
1087,,力帆,114
1088,,迈威,114
1089,,福顺,114
1090,,丰顺,114
1091,,乐途,114
1092,,兴顺,114
1093,,竞悦,115
1094,,竞速,115
1095,,Elise ,115
1096,,莲花L3 ,115
1097,,L5,115
1098,,L6,115
1099,,T5,115
1100,,莲花,115
1101,,飞扬,116
1102,,黑金刚,116
1103,,飞腾,116
1104,,飞腾C5,116
1105,,飞腾CS10,116
1106,,猎豹奇兵,116
1107,,猎豹,116
1108,,猎豹CS6,116
1109,,猎豹CS7,116
1110,,猎豹Q6,116
1111,,CT5,116
1112,,猎豹6481,116
1113,,骐铃,116
1114,,CT7,116
1115,,欧酷曼,116
1116,,CS10,116
1117,,城市,117
1118,,领航员,117
1119,,MKX,117
1120,,MKS,117
1121,,Continental,117
1122,,MKT,117
1123,,MKZ,117
1124,,MKC,117
1125,,C,117
1126,,奥拓,118
1127,,雨燕 ,118
1128,,天语SX4,118
1129,,启悦,118
1130,,天语 尚悦,118
1131,,锋驭,118
1132,,维特拉,118
1133,,羚羊 ,118
1134,,北斗星,119
1135,, X5,119
1136,,派喜,119
1137,,利亚纳A6,119
1138,,浪迪,119
1139,,利亚纳,119
1140,,凯泽西,120
1141,,吉姆尼,120
1142,,超级维特拉 ,120
1143,,速翼特,120
1144,,CELERIO,120
1145,,海拓（海外）,120
1146,,G70,120
1147,,Splash(海外）,120
1148,,iK-2,120
1149,,ALIVIO(海外）,120
1150,,Authentics(海外）,120
1151,,baleno,120
1152,,IGNIS,120
1153,,VITARA(海外）,120
1154,,IGNIS,120
1155,,风驭,120
1156,,iM-4,120
1157,,iV-4,120
1158,,S-CROSS,120
1159,,铃木SX4(海外）,120
1160,,艾威,121
1161,,风尚,121
1162,,V5,121
1163,,风华,122
1164,,风尚,122
1165,,陆风,122
1166,,陆风X5,122
1167,,陆风X7,122
